tahun,bulan,minggu,kategori,jumlah_order,kategori_encoded
2018,5,19,kitchen_dining_laundry_garden_furniture,1,51
2018,5,19,luggage_accessories,13,53
2018,5,19,market_place,6,54
2018,5,19,music,2,55
2018,5,19,musical_instruments,18,56
2018,5,19,office_furniture,32,57
2018,5,19,party_supplies,1,58
2018,5,19,perfumery,55,59
2018,5,19,pet_shop,41,60
2018,5,19,small_appliances,13,63
2018,5,19,small_appliances_home_oven_and_coffee,4,64
2018,5,19,sports_leisure,146,65
2018,5,19,stationery,32,66
2018,5,19,telephony,79,68
2018,5,19,toys,64,69
2018,5,19,watches_gifts,222,70
2018,5,20,agro_industry_and_commerce,1,0
2018,5,20,air_conditioning,7,1
2018,5,20,art,12,2
2018,5,20,audio,9,4
2018,5,20,auto,96,5
2018,5,20,baby,67,6
2018,5,20,bed_bath_table,215,7
2018,5,20,books_general_interest,15,8
2018,5,20,books_imported,3,9
2018,5,20,books_technical,13,10
2018,5,20,christmas_supplies,1,12
2018,5,20,cine_photo,9,13
2018,5,20,computers_accessories,124,15
2018,5,20,consoles_games,17,16
2018,5,20,construction_tools_construction,28,17
2018,5,20,construction_tools_lights,17,18
2018,5,20,construction_tools_safety,7,19
2018,5,20,cool_stuff,49,20
2018,5,20,costruction_tools_garden,1,21
2018,5,20,diapers_and_hygiene,1,23
2018,5,20,drinks,5,24
2018,5,20,dvds_blu_ray,2,25
2018,5,20,electronics,78,26
2018,5,20,fashion_bags_accessories,26,28
2018,5,20,fashion_shoes,2,31
2018,5,20,fashion_underwear_beach,1,33
2018,5,20,fixed_telephony,3,34
2018,5,20,food,20,36
2018,5,20,food_drink,14,37
2018,5,20,furniture_bedroom,3,38
2018,5,20,furniture_decor,176,39
2018,5,20,furniture_living_room,5,40
2018,5,20,garden_tools,85,42
2018,5,20,health_beauty,164,43
2018,5,20,home_appliances,23,44
2018,5,20,home_appliances_2,5,45
2018,5,20,home_confort,5,47
2018,5,20,home_construction,16,48
2018,5,20,housewares,177,49
2018,5,20,industry_commerce_and_business,15,50
2018,5,20,kitchen_dining_laundry_garden_furniture,4,51
2018,5,20,luggage_accessories,14,53
2018,5,20,market_place,3,54
2018,5,20,musical_instruments,20,56
2018,5,20,office_furniture,24,57
2018,5,20,perfumery,57,59
2018,5,20,pet_shop,36,60
2018,5,20,signaling_and_security,2,62
2018,5,20,small_appliances,10,63
2018,5,20,small_appliances_home_oven_and_coffee,3,64
2018,5,20,sports_leisure,132,65
2018,5,20,stationery,36,66
2018,5,20,tablets_printing_image,1,67
2018,5,20,telephony,61,68
2018,5,20,toys,56,69
2018,5,20,watches_gifts,115,70
2018,5,21,air_conditioning,1,1
2018,5,21,art,3,2
2018,5,21,audio,1,4
2018,5,21,auto,37,5
2018,5,21,baby,28,6
2018,5,21,bed_bath_table,132,7
2018,5,21,books_general_interest,2,8
2018,5,21,books_imported,4,9
2018,5,21,books_technical,10,10
2018,5,21,christmas_supplies,1,12
2018,5,21,cine_photo,2,13
2018,5,21,computers,4,14
2018,5,21,computers_accessories,73,15
2018,5,21,consoles_games,2,16
2018,5,21,construction_tools_construction,20,17
2018,5,21,construction_tools_lights,4,18
2018,5,21,construction_tools_safety,6,19
2018,5,21,cool_stuff,17,20
2018,5,21,costruction_tools_garden,3,21
2018,5,21,costruction_tools_tools,1,22
2018,5,21,diapers_and_hygiene,1,23
2018,5,21,drinks,10,24
2018,5,21,dvds_blu_ray,1,25
2018,5,21,electronics,26,26
2018,5,21,fashion_bags_accessories,12,28
2018,5,21,fashion_underwear_beach,1,33
2018,5,21,fixed_telephony,10,34
2018,5,21,food,4,36
2018,5,21,food_drink,6,37
2018,5,21,furniture_decor,81,39
2018,5,21,garden_tools,45,42
2018,5,21,health_beauty,95,43
2018,5,21,home_appliances,13,44
2018,5,21,home_appliances_2,3,45
2018,5,21,home_confort,6,47
2018,5,21,home_construction,18,48
2018,5,21,housewares,82,49
2018,5,21,industry_commerce_and_business,3,50
2018,5,21,kitchen_dining_laundry_garden_furniture,4,51
2018,5,21,luggage_accessories,8,53
2018,5,21,market_place,2,54
2018,5,21,musical_instruments,7,56
2018,5,21,office_furniture,26,57
2018,5,21,party_supplies,1,58
2018,5,21,perfumery,25,59
2018,5,21,pet_shop,22,60
2018,5,21,small_appliances,13,63
2018,5,21,small_appliances_home_oven_and_coffee,2,64
2018,5,21,sports_leisure,56,65
2018,5,21,stationery,21,66
2018,5,21,telephony,39,68
2018,5,21,toys,35,69
2018,5,21,watches_gifts,61,70
2018,5,22,agro_industry_and_commerce,1,0
2018,5,22,art,1,2
2018,5,22,audio,3,4
2018,5,22,auto,17,5
2018,5,22,baby,29,6
2018,5,22,bed_bath_table,73,7
2018,5,22,books_general_interest,3,8
2018,5,22,books_technical,3,10
2018,5,22,cine_photo,1,13
2018,5,22,computers_accessories,33,15
2018,5,22,consoles_games,7,16
2018,5,22,construction_tools_construction,11,17
2018,5,22,construction_tools_lights,1,18
2018,5,22,cool_stuff,8,20
2018,5,22,costruction_tools_garden,1,21
2018,5,22,costruction_tools_tools,1,22
2018,5,22,electronics,15,26
2018,5,22,fashion_bags_accessories,9,28
2018,5,22,fashion_shoes,3,31
2018,5,22,food,1,36
2018,5,22,furniture_bedroom,2,38
2018,5,22,furniture_decor,45,39
2018,5,22,furniture_living_room,6,40
2018,5,22,garden_tools,21,42
2018,5,22,health_beauty,55,43
2018,5,22,home_appliances,6,44
2018,5,22,home_appliances_2,1,45
2018,5,22,home_construction,14,48
2018,5,22,housewares,64,49
2018,5,22,industry_commerce_and_business,4,50
2018,5,22,luggage_accessories,3,53
2018,5,22,market_place,1,54
2018,5,22,music,1,55
2018,5,22,musical_instruments,6,56
2018,5,22,office_furniture,7,57
2018,5,22,party_supplies,2,58
2018,5,22,perfumery,14,59
2018,5,22,pet_shop,11,60
2018,5,22,small_appliances,3,63
2018,5,22,sports_leisure,47,65
2018,5,22,stationery,13,66
2018,5,22,telephony,25,68
2018,5,22,toys,21,69
2018,5,22,watches_gifts,44,70
2018,6,22,art,3,2
2018,6,22,audio,2,4
2018,6,22,auto,24,5
2018,6,22,baby,20,6
2018,6,22,bed_bath_table,56,7
2018,6,22,books_general_interest,2,8
2018,6,22,books_technical,2,10
2018,6,22,computers,1,14
2018,6,22,computers_accessories,16,15
2018,6,22,consoles_games,4,16
2018,6,22,construction_tools_construction,8,17
2018,6,22,construction_tools_lights,6,18
2018,6,22,construction_tools_safety,2,19
2018,6,22,cool_stuff,9,20
2018,6,22,costruction_tools_garden,3,21
2018,6,22,costruction_tools_tools,1,22
2018,6,22,diapers_and_hygiene,1,23
2018,6,22,electronics,14,26
2018,6,22,fashion_bags_accessories,10,28
2018,6,22,fashion_childrens_clothes,1,29
2018,6,22,fashion_male_clothing,1,30
2018,6,22,fashion_shoes,3,31
2018,6,22,fashion_underwear_beach,1,33
2018,6,22,fixed_telephony,2,34
2018,6,22,food,1,36
2018,6,22,food_drink,1,37
2018,6,22,furniture_decor,43,39
2018,6,22,garden_tools,7,42
2018,6,22,health_beauty,58,43
2018,6,22,home_appliances,11,44
2018,6,22,home_appliances_2,2,45
2018,6,22,home_construction,10,48
2018,6,22,housewares,60,49
2018,6,22,industry_commerce_and_business,3,50
2018,6,22,kitchen_dining_laundry_garden_furniture,4,51
2018,6,22,luggage_accessories,2,53
2018,6,22,musical_instruments,7,56
2018,6,22,office_furniture,7,57
2018,6,22,perfumery,17,59
2018,6,22,pet_shop,15,60
2018,6,22,signaling_and_security,6,62
2018,6,22,small_appliances,4,63
2018,6,22,sports_leisure,36,65
2018,6,22,stationery,13,66
2018,6,22,telephony,16,68
2018,6,22,toys,20,69
2018,6,22,watches_gifts,46,70
2018,6,23,agro_industry_and_commerce,2,0
2018,6,23,air_conditioning,9,1
2018,6,23,art,2,2
2018,6,23,audio,1,4
2018,6,23,auto,79,5
2018,6,23,baby,57,6
2018,6,23,bed_bath_table,198,7
2018,6,23,books_general_interest,10,8
2018,6,23,books_imported,2,9
2018,6,23,books_technical,6,10
2018,6,23,christmas_supplies,3,12
2018,6,23,cine_photo,1,13
2018,6,23,computers,1,14
2018,6,23,computers_accessories,111,15
2018,6,23,consoles_games,5,16
2018,6,23,construction_tools_construction,21,17
2018,6,23,construction_tools_lights,11,18
2018,6,23,construction_tools_safety,3,19
2018,6,23,cool_stuff,21,20
2018,6,23,costruction_tools_garden,1,21
2018,6,23,costruction_tools_tools,3,22
2018,6,23,diapers_and_hygiene,2,23
2018,6,23,drinks,9,24
2018,6,23,dvds_blu_ray,1,25
2018,6,23,electronics,41,26
2018,6,23,fashion_bags_accessories,22,28
2018,6,23,fashion_male_clothing,1,30
2018,6,23,fashion_shoes,3,31
2018,6,23,fixed_telephony,2,34
2018,6,23,food,6,36
2018,6,23,food_drink,6,37
2018,6,23,furniture_bedroom,2,38
2018,6,23,furniture_decor,68,39
2018,6,23,furniture_living_room,5,40
2018,6,23,garden_tools,47,42
2018,6,23,health_beauty,192,43
2018,6,23,home_appliances,13,44
2018,6,23,home_appliances_2,5,45
2018,6,23,home_comfort_2,2,46
2018,6,23,home_confort,8,47
2018,6,23,home_construction,18,48
2018,6,23,housewares,165,49
2018,6,23,industry_commerce_and_business,7,50
2018,6,23,kitchen_dining_laundry_garden_furniture,8,51
2018,6,23,luggage_accessories,11,53
2018,6,23,market_place,3,54
2018,6,23,musical_instruments,10,56
2018,6,23,office_furniture,17,57
2018,6,23,party_supplies,1,58
2018,6,23,perfumery,51,59
2018,6,23,pet_shop,46,60
2018,6,23,signaling_and_security,6,62
2018,6,23,small_appliances,17,63
2018,6,23,sports_leisure,77,65
2018,6,23,stationery,54,66
2018,6,23,tablets_printing_image,1,67
2018,6,23,telephony,45,68
2018,6,23,toys,46,69
2018,6,23,watches_gifts,90,70
2018,6,24,agro_industry_and_commerce,2,0
2018,6,24,air_conditioning,4,1
2018,6,24,art,10,2
2018,6,24,audio,3,4
2018,6,24,auto,55,5
2018,6,24,baby,51,6
2018,6,24,bed_bath_table,182,7
2018,6,24,books_general_interest,9,8
2018,6,24,books_imported,4,9
2018,6,24,books_technical,6,10
2018,6,24,cine_photo,5,13
2018,6,24,computers,6,14
2018,6,24,computers_accessories,79,15
2018,6,24,consoles_games,13,16
2018,6,24,construction_tools_construction,27,17
2018,6,24,construction_tools_lights,6,18
2018,6,24,construction_tools_safety,5,19
2018,6,24,cool_stuff,20,20
2018,6,24,costruction_tools_garden,2,21
2018,6,24,diapers_and_hygiene,1,23
2018,6,24,drinks,13,24
2018,6,24,dvds_blu_ray,4,25
2018,6,24,electronics,48,26
2018,6,24,fashion_bags_accessories,21,28
2018,6,24,fashion_shoes,2,31
2018,6,24,fashion_underwear_beach,5,33
2018,6,24,fixed_telephony,4,34
2018,6,24,flowers,2,35
2018,6,24,food,9,36
2018,6,24,furniture_bedroom,1,38
2018,6,24,furniture_decor,99,39
2018,6,24,furniture_living_room,8,40
2018,6,24,garden_tools,41,42
2018,6,24,health_beauty,223,43
2018,6,24,home_appliances,14,44
2018,6,24,home_appliances_2,1,45
2018,6,24,home_confort,2,47
2018,6,24,home_construction,16,48
2018,6,24,housewares,128,49
2018,6,24,industry_commerce_and_business,4,50
2018,6,24,kitchen_dining_laundry_garden_furniture,4,51
2018,6,24,luggage_accessories,10,53
2018,6,24,market_place,2,54
2018,6,24,music,2,55
2018,6,24,musical_instruments,14,56
2018,6,24,office_furniture,12,57
2018,6,24,party_supplies,1,58
2018,6,24,perfumery,60,59
2018,6,24,pet_shop,46,60
2018,6,24,signaling_and_security,7,62
2018,6,24,small_appliances,11,63
2018,6,24,small_appliances_home_oven_and_coffee,3,64
2018,6,24,sports_leisure,109,65
2018,6,24,stationery,45,66
2018,6,24,telephony,61,68
2018,6,24,toys,50,69
2018,6,24,watches_gifts,135,70
2018,6,25,agro_industry_and_commerce,3,0
2018,6,25,air_conditioning,1,1
2018,6,25,art,6,2
2018,6,25,audio,8,4
2018,6,25,auto,73,5
2018,6,25,baby,54,6
2018,6,25,bed_bath_table,193,7
2018,6,25,books_general_interest,10,8
2018,6,25,books_imported,1,9
2018,6,25,books_technical,11,10
2018,6,25,christmas_supplies,2,12
2018,6,25,cine_photo,2,13
2018,6,25,computers,4,14
2018,6,25,computers_accessories,104,15
2018,6,25,consoles_games,9,16
2018,6,25,construction_tools_construction,31,17
2018,6,25,construction_tools_lights,13,18
2018,6,25,construction_tools_safety,3,19
2018,6,25,cool_stuff,24,20
2018,6,25,costruction_tools_garden,2,21
2018,6,25,diapers_and_hygiene,2,23
2018,6,25,drinks,9,24
2018,6,25,electronics,47,26
2018,6,25,fashion_bags_accessories,16,28
2018,6,25,fashion_male_clothing,2,30
2018,6,25,fashion_shoes,2,31
2018,6,25,fixed_telephony,4,34
2018,6,25,food,3,36
2018,6,25,food_drink,3,37
2018,6,25,furniture_bedroom,3,38
2018,6,25,furniture_decor,87,39
2018,6,25,furniture_living_room,7,40
2018,6,25,garden_tools,30,42
2018,6,25,health_beauty,224,43
2018,6,25,home_appliances,12,44
2018,6,25,home_appliances_2,6,45
2018,6,25,home_confort,3,47
2018,6,25,home_construction,16,48
2018,6,25,housewares,112,49
2018,6,25,industry_commerce_and_business,4,50
2018,6,25,kitchen_dining_laundry_garden_furniture,8,51
2018,6,25,luggage_accessories,10,53
2018,6,25,market_place,1,54
2018,6,25,music,1,55
2018,6,25,musical_instruments,5,56
2018,6,25,office_furniture,23,57
2018,6,25,perfumery,33,59
2018,6,25,pet_shop,36,60
2018,6,25,signaling_and_security,5,62
2018,6,25,small_appliances,10,63
2018,6,25,sports_leisure,107,65
2018,6,25,stationery,34,66
2018,6,25,telephony,58,68
2018,6,25,toys,35,69
2018,6,25,watches_gifts,117,70
2018,6,26,agro_industry_and_commerce,3,0
2018,6,26,air_conditioning,1,1
2018,6,26,art,7,2
2018,6,26,audio,6,4
2018,6,26,auto,64,5
2018,6,26,baby,41,6
2018,6,26,bed_bath_table,135,7
2018,6,26,books_general_interest,7,8
2018,6,26,books_imported,2,9
2018,6,26,books_technical,1,10
2018,6,26,christmas_supplies,2,12
2018,6,26,cine_photo,5,13
2018,6,26,computers,1,14
2018,6,26,computers_accessories,91,15
2018,6,26,consoles_games,12,16
2018,6,26,construction_tools_construction,26,17
2018,6,26,construction_tools_lights,8,18
2018,6,26,construction_tools_safety,3,19
2018,6,26,cool_stuff,29,20
2018,6,26,costruction_tools_garden,3,21
2018,6,26,diapers_and_hygiene,1,23
2018,6,26,drinks,2,24
2018,6,26,dvds_blu_ray,1,25
2018,6,26,electronics,41,26
2018,6,26,fashion_bags_accessories,18,28
2018,6,26,fashion_male_clothing,3,30
2018,6,26,fashion_underwear_beach,1,33
2018,6,26,fixed_telephony,5,34
2018,6,26,food,5,36
2018,6,26,food_drink,1,37
2018,6,26,furniture_bedroom,3,38
2018,6,26,furniture_decor,105,39
2018,6,26,furniture_living_room,9,40
2018,6,26,garden_tools,59,42
2018,6,26,health_beauty,178,43
2018,6,26,home_appliances,15,44
2018,6,26,home_appliances_2,5,45
2018,6,26,home_confort,3,47
2018,6,26,home_construction,11,48
2018,6,26,housewares,112,49
2018,6,26,industry_commerce_and_business,8,50
2018,6,26,kitchen_dining_laundry_garden_furniture,5,51
2018,6,26,luggage_accessories,3,53
2018,6,26,market_place,1,54
2018,6,26,musical_instruments,11,56
2018,6,26,office_furniture,17,57
2018,6,26,perfumery,25,59
2018,6,26,pet_shop,35,60
2018,6,26,signaling_and_security,3,62
2018,6,26,small_appliances,7,63
2018,6,26,sports_leisure,90,65
2018,6,26,stationery,21,66
2018,6,26,telephony,36,68
2018,6,26,toys,39,69
2018,6,26,watches_gifts,89,70
2018,7,26,air_conditioning,1,1
2018,7,26,art,1,2
2018,7,26,auto,5,5
2018,7,26,baby,4,6
2018,7,26,bed_bath_table,19,7
2018,7,26,computers,1,14
2018,7,26,computers_accessories,12,15
2018,7,26,consoles_games,6,16
2018,7,26,construction_tools_construction,5,17
2018,7,26,construction_tools_lights,2,18
2018,7,26,cool_stuff,5,20
2018,7,26,electronics,9,26
2018,7,26,fashion_bags_accessories,4,28
2018,7,26,furniture_decor,13,39
2018,7,26,furniture_living_room,1,40
2018,7,26,garden_tools,12,42
2018,7,26,health_beauty,10,43
2018,7,26,home_appliances,2,44
2018,7,26,home_construction,2,48
2018,7,26,housewares,23,49
2018,7,26,musical_instruments,3,56
2018,7,26,pet_shop,8,60
2018,7,26,small_appliances,1,63
2018,7,26,sports_leisure,9,65
2018,7,26,stationery,4,66
2018,7,26,telephony,1,68
2018,7,26,toys,5,69
2018,7,26,watches_gifts,16,70
2018,7,27,agro_industry_and_commerce,2,0
2018,7,27,air_conditioning,2,1
2018,7,27,art,5,2
2018,7,27,audio,1,4
2018,7,27,auto,59,5
2018,7,27,baby,40,6
2018,7,27,bed_bath_table,125,7
2018,7,27,books_general_interest,7,8
2018,7,27,books_imported,5,9
2018,7,27,books_technical,6,10
2018,7,27,christmas_supplies,1,12
2018,7,27,cine_photo,1,13
2018,7,27,computers,1,14
2018,7,27,computers_accessories,78,15
2018,7,27,consoles_games,11,16
2018,7,27,construction_tools_construction,20,17
2018,7,27,construction_tools_lights,6,18
2018,7,27,construction_tools_safety,2,19
2018,7,27,cool_stuff,20,20
2018,7,27,costruction_tools_garden,6,21
2018,7,27,costruction_tools_tools,2,22
2018,7,27,drinks,2,24
2018,7,27,electronics,22,26
2018,7,27,fashion_bags_accessories,10,28
2018,7,27,fashion_underwear_beach,1,33
2018,7,27,fixed_telephony,1,34
2018,7,27,food,12,36
2018,7,27,food_drink,2,37
2018,7,27,furniture_decor,89,39
2018,7,27,furniture_living_room,8,40
2018,7,27,furniture_mattress_and_upholstery,1,41
2018,7,27,garden_tools,36,42
2018,7,27,health_beauty,181,43
2018,7,27,home_appliances,14,44
2018,7,27,home_appliances_2,3,45
2018,7,27,home_confort,1,47
2018,7,27,home_construction,13,48
2018,7,27,housewares,109,49
2018,7,27,industry_commerce_and_business,3,50
2018,7,27,kitchen_dining_laundry_garden_furniture,8,51
2018,7,27,luggage_accessories,8,53
2018,7,27,music,1,55
2018,7,27,office_furniture,12,57
2018,7,27,perfumery,39,59
2018,7,27,pet_shop,27,60
2018,7,27,signaling_and_security,10,62
2018,7,27,small_appliances,10,63
2018,7,27,small_appliances_home_oven_and_coffee,3,64
2018,7,27,sports_leisure,113,65
2018,7,27,stationery,28,66
2018,7,27,telephony,35,68
2018,7,27,toys,34,69
2018,7,27,watches_gifts,85,70
2018,7,28,air_conditioning,2,1
2018,7,28,art,8,2
2018,7,28,audio,2,4
2018,7,28,auto,55,5
2018,7,28,baby,34,6
2018,7,28,bed_bath_table,79,7
2018,7,28,books_general_interest,2,8
2018,7,28,books_imported,1,9
2018,7,28,books_technical,4,10
2018,7,28,cine_photo,3,13
2018,7,28,computers,2,14
2018,7,28,computers_accessories,65,15
2018,7,28,consoles_games,7,16
2018,7,28,construction_tools_construction,15,17
2018,7,28,construction_tools_lights,6,18
2018,7,28,construction_tools_safety,1,19
2018,7,28,cool_stuff,26,20
2018,7,28,costruction_tools_garden,5,21
2018,7,28,costruction_tools_tools,2,22
2018,7,28,diapers_and_hygiene,1,23
2018,7,28,drinks,2,24
2018,7,28,dvds_blu_ray,1,25
2018,7,28,electronics,27,26
2018,7,28,fashion_bags_accessories,7,28
2018,7,28,fashion_shoes,1,31
2018,7,28,fixed_telephony,4,34
2018,7,28,food,12,36
2018,7,28,food_drink,2,37
2018,7,28,furniture_decor,43,39
2018,7,28,furniture_living_room,12,40
2018,7,28,garden_tools,22,42
2018,7,28,health_beauty,141,43
2018,7,28,home_appliances,10,44
2018,7,28,home_appliances_2,6,45
2018,7,28,home_comfort_2,2,46
2018,7,28,home_confort,3,47
2018,7,28,home_construction,11,48
2018,7,28,housewares,68,49
2018,7,28,industry_commerce_and_business,2,50
2018,7,28,kitchen_dining_laundry_garden_furniture,2,51
2018,7,28,luggage_accessories,10,53
2018,7,28,market_place,1,54
2018,7,28,music,1,55
2018,7,28,musical_instruments,12,56
2018,7,28,office_furniture,12,57
2018,7,28,party_supplies,1,58
2018,7,28,perfumery,31,59
2018,7,28,pet_shop,22,60
2018,7,28,signaling_and_security,12,62
2018,7,28,small_appliances,7,63
2018,7,28,sports_leisure,59,65
2018,7,28,stationery,27,66
2018,7,28,telephony,31,68
2018,7,28,toys,22,69
2018,7,28,watches_gifts,120,70
2018,7,29,agro_industry_and_commerce,13,0
2018,7,29,air_conditioning,3,1
2018,7,29,art,3,2
2018,7,29,arts_and_craftmanship,3,3
2018,7,29,audio,14,4
2018,7,29,auto,93,5
2018,7,29,baby,48,6
2018,7,29,bed_bath_table,182,7
2018,7,29,books_general_interest,5,8
2018,7,29,books_technical,6,10
2018,7,29,christmas_supplies,1,12
2018,7,29,cine_photo,1,13
2018,7,29,computers_accessories,103,15
2018,7,29,consoles_games,10,16
2018,7,29,construction_tools_construction,29,17
2018,7,29,construction_tools_lights,24,18
2018,7,29,construction_tools_safety,7,19
2018,7,29,cool_stuff,27,20
2018,7,29,costruction_tools_garden,3,21
2018,7,29,costruction_tools_tools,5,22
2018,7,29,diapers_and_hygiene,1,23
2018,7,29,drinks,7,24
2018,7,29,electronics,44,26
2018,7,29,fashion_bags_accessories,16,28
2018,7,29,fashion_male_clothing,1,30
2018,7,29,fashion_shoes,3,31
2018,7,29,fixed_telephony,3,34
2018,7,29,flowers,2,35
2018,7,29,food,15,36
2018,7,29,food_drink,6,37
2018,7,29,furniture_bedroom,1,38
2018,7,29,furniture_decor,116,39
2018,7,29,furniture_living_room,17,40
2018,7,29,garden_tools,40,42
2018,7,29,health_beauty,215,43
2018,7,29,home_appliances,20,44
2018,7,29,home_appliances_2,10,45
2018,7,29,home_confort,9,47
2018,7,29,home_construction,14,48
2018,7,29,housewares,129,49
2018,7,29,industry_commerce_and_business,8,50
2018,7,29,kitchen_dining_laundry_garden_furniture,4,51
2018,7,29,luggage_accessories,13,53
2018,7,29,music,1,55
2018,7,29,musical_instruments,9,56
2018,7,29,office_furniture,31,57
2018,7,29,party_supplies,1,58
2018,7,29,perfumery,51,59
2018,7,29,pet_shop,46,60
2018,7,29,signaling_and_security,2,62
2018,7,29,small_appliances,15,63
2018,7,29,small_appliances_home_oven_and_coffee,5,64
2018,7,29,sports_leisure,104,65
2018,7,29,stationery,47,66
2018,7,29,telephony,61,68
2018,7,29,toys,42,69
2018,7,29,watches_gifts,143,70
2018,7,30,agro_industry_and_commerce,10,0
2018,7,30,air_conditioning,7,1
2018,7,30,art,3,2
2018,7,30,arts_and_craftmanship,7,3
2018,7,30,audio,4,4
2018,7,30,auto,97,5
2018,7,30,baby,65,6
2018,7,30,bed_bath_table,150,7
2018,7,30,books_general_interest,8,8
2018,7,30,books_technical,7,10
2018,7,30,christmas_supplies,5,12
2018,7,30,cine_photo,2,13
2018,7,30,computers,2,14
2018,7,30,computers_accessories,113,15
2018,7,30,consoles_games,13,16
2018,7,30,construction_tools_construction,35,17
2018,7,30,construction_tools_lights,12,18
2018,7,30,construction_tools_safety,2,19
2018,7,30,cool_stuff,26,20
2018,7,30,costruction_tools_garden,8,21
2018,7,30,costruction_tools_tools,3,22
2018,7,30,drinks,3,24
2018,7,30,electronics,36,26
2018,7,30,fashion_bags_accessories,28,28
2018,7,30,fashion_male_clothing,4,30
2018,7,30,fashion_underwear_beach,1,33
2018,7,30,fixed_telephony,2,34
2018,7,30,food,19,36
2018,7,30,food_drink,5,37
2018,7,30,furniture_bedroom,9,38
2018,7,30,furniture_decor,130,39
2018,7,30,furniture_living_room,11,40
2018,7,30,garden_tools,58,42
2018,7,30,health_beauty,167,43
2018,7,30,home_appliances,19,44
2018,7,30,home_appliances_2,3,45
2018,7,30,home_comfort_2,1,46
2018,7,30,home_confort,7,47
2018,7,30,home_construction,18,48
2018,7,30,housewares,165,49
2018,7,30,kitchen_dining_laundry_garden_furniture,6,51
2018,7,30,luggage_accessories,15,53
2018,7,30,market_place,3,54
2018,7,30,musical_instruments,10,56
2018,7,30,office_furniture,14,57
2018,7,30,perfumery,61,59
2018,7,30,pet_shop,40,60
2018,7,30,signaling_and_security,4,62
2018,7,30,small_appliances,6,63
2018,7,30,small_appliances_home_oven_and_coffee,7,64
2018,7,30,sports_leisure,130,65
2018,7,30,stationery,57,66
2018,7,30,telephony,61,68
2018,7,30,toys,40,69
2018,7,30,watches_gifts,113,70
2018,7,31,agro_industry_and_commerce,2,0
2018,7,31,air_conditioning,2,1
2018,7,31,art,1,2
2018,7,31,arts_and_craftmanship,1,3
2018,7,31,audio,1,4
2018,7,31,auto,32,5
2018,7,31,baby,23,6
2018,7,31,bed_bath_table,62,7
2018,7,31,books_general_interest,3,8
2018,7,31,books_imported,1,9
2018,7,31,books_technical,3,10
2018,7,31,christmas_supplies,1,12
2018,7,31,computers,2,14
2018,7,31,computers_accessories,47,15
2018,7,31,consoles_games,2,16
2018,7,31,construction_tools_construction,11,17
2018,7,31,construction_tools_lights,5,18
2018,7,31,construction_tools_safety,3,19
2018,7,31,cool_stuff,11,20
2018,7,31,diapers_and_hygiene,1,23
2018,7,31,drinks,2,24
2018,7,31,electronics,13,26
2018,7,31,fashion_bags_accessories,9,28
2018,7,31,fashion_shoes,1,31
2018,7,31,fixed_telephony,1,34
2018,7,31,food,6,36
2018,7,31,food_drink,2,37
2018,7,31,furniture_decor,45,39
2018,7,31,furniture_living_room,5,40
2018,7,31,garden_tools,9,42
2018,7,31,health_beauty,56,43
2018,7,31,home_appliances,13,44
2018,7,31,home_appliances_2,1,45
2018,7,31,home_confort,3,47
2018,7,31,home_construction,2,48
2018,7,31,housewares,70,49
2018,7,31,industry_commerce_and_business,1,50
2018,7,31,kitchen_dining_laundry_garden_furniture,2,51
2018,7,31,luggage_accessories,8,53
2018,7,31,musical_instruments,2,56
2018,7,31,office_furniture,11,57
2018,7,31,perfumery,17,59
2018,7,31,pet_shop,15,60
2018,7,31,signaling_and_security,1,62
2018,7,31,small_appliances,3,63
2018,7,31,sports_leisure,45,65
2018,7,31,stationery,27,66
2018,7,31,telephony,32,68
2018,7,31,toys,11,69
2018,7,31,watches_gifts,44,70
2018,8,31,agro_industry_and_commerce,7,0
2018,8,31,air_conditioning,9,1
2018,8,31,art,8,2
2018,8,31,arts_and_craftmanship,2,3
2018,8,31,audio,3,4
2018,8,31,auto,67,5
2018,8,31,baby,67,6
2018,8,31,bed_bath_table,135,7
2018,8,31,books_general_interest,8,8
2018,8,31,books_technical,5,10
2018,8,31,christmas_supplies,2,12
2018,8,31,cine_photo,1,13
2018,8,31,computers_accessories,100,15
2018,8,31,consoles_games,6,16
2018,8,31,construction_tools_construction,27,17
2018,8,31,construction_tools_lights,11,18
2018,8,31,construction_tools_safety,5,19
2018,8,31,cool_stuff,29,20
2018,8,31,costruction_tools_garden,8,21
2018,8,31,costruction_tools_tools,4,22
2018,8,31,drinks,7,24
2018,8,31,electronics,25,26
2018,8,31,fashion_bags_accessories,35,28
2018,8,31,fashion_male_clothing,1,30
2018,8,31,fixed_telephony,3,34
2018,8,31,food,13,36
2018,8,31,food_drink,4,37
2018,8,31,furniture_bedroom,2,38
2018,8,31,furniture_decor,101,39
2018,8,31,furniture_living_room,12,40
2018,8,31,garden_tools,23,42
2018,8,31,health_beauty,181,43
2018,8,31,home_appliances,10,44
2018,8,31,home_appliances_2,4,45
2018,8,31,home_confort,5,47
2018,8,31,home_construction,12,48
2018,8,31,housewares,124,49
2018,8,31,kitchen_dining_laundry_garden_furniture,7,51
2018,8,31,luggage_accessories,12,53
2018,8,31,market_place,1,54
2018,8,31,music,1,55
2018,8,31,musical_instruments,10,56
2018,8,31,office_furniture,8,57
2018,8,31,party_supplies,4,58
2018,8,31,perfumery,53,59
2018,8,31,pet_shop,47,60
